RecordType,StartTime,Demand
VD,2017-01-05T14:35:00Z,45412
VD,2017-01-05T14:40:00Z,45498
VD,2017-01-05T14:45:00Z,45556
VD,2017-01-05T14:50:00Z,45563
VD,2017-01-05T14:55:00Z,45430
VD,2017-01-05T15:00:00Z,45391
VD,2017-01-05T15:05:00Z,45325
VD,2017-01-05T15:10:00Z,45423
VD,2017-01-05T15:15:00Z,45617
VD,2017-01-05T15:20:00Z,45708
VD,2017-01-05T15:25:00Z,45839
VD,2017-01-05T15:30:00Z,46081
VD,2017-01-05T15:35:00Z,46376
VD,2017-01-05T15:40:00Z,46574
VD,2017-01-05T15:45:00Z,46978
VD,2017-01-05T15:50:00Z,47287
VD,2017-01-05T15:55:00Z,47152
VD,2017-01-05T16:00:00Z,47086
VD,2017-01-05T16:05:00Z,47437
VD,2017-01-05T16:10:00Z,47793
VD,2017-01-05T16:15:00Z,48242
VD,2017-01-05T16:20:00Z,48611
VD,2017-01-05T16:25:00Z,48956
VD,2017-01-05T16:30:00Z,49264
VD,2017-01-05T16:35:00Z,49675
VD,2017-01-05T16:40:00Z,50011
VD,2017-01-05T16:45:00Z,50299
VD,2017-01-05T16:50:00Z,50363
VD,2017-01-05T16:55:00Z,50460
VD,2017-01-05T17:00:00Z,50475
VD,2017-01-05T17:05:00Z,50393
VD,2017-01-05T17:10:00Z,50322
VD,2017-01-05T17:15:00Z,50374
VD,2017-01-05T17:20:00Z,50377
VD,2017-01-05T17:25:00Z,50304
VD,2017-01-05T17:30:00Z,50269
VD,2017-01-05T17:35:00Z,50091
VD,2017-01-05T17:40:00Z,49926
VD,2017-01-05T17:45:00Z,49826
VD,2017-01-05T17:50:00Z,49777
VD,2017-01-05T17:55:00Z,49745
VD,2017-01-05T18:00:00Z,49943
VD,2017-01-05T18:05:00Z,50064
VD,2017-01-05T18:10:00Z,50042
VD,2017-01-05T18:15:00Z,49935
VD,2017-01-05T18:20:00Z,49762
VD,2017-01-05T18:25:00Z,49498
VD,2017-01-05T18:30:00Z,49642
VD,2017-01-05T18:35:00Z,49965
VD,2017-01-05T18:40:00Z,49809
VD,2017-01-05T18:45:00Z,49720
VD,2017-01-05T18:50:00Z,49531
VD,2017-01-05T18:55:00Z,49406
VD,2017-01-05T19:00:00Z,49479
VD,2017-01-05T19:05:00Z,49532
VD,2017-01-05T19:10:00Z,49456
VD,2017-01-05T19:15:00Z,49283
VD,2017-01-05T19:20:00Z,48865
VD,2017-01-05T19:25:00Z,48657
VD,2017-01-05T19:30:00Z,48587
VD,2017-01-05T19:35:00Z,48285
VD,2017-01-05T19:40:00Z,47999
VD,2017-01-05T19:45:00Z,47792
VD,2017-01-05T19:50:00Z,47429
VD,2017-01-05T19:55:00Z,47071
VD,2017-01-05T20:00:00Z,47407
VD,2017-01-05T20:05:00Z,47647
VD,2017-01-05T20:10:00Z,47603
VD,2017-01-05T20:15:00Z,47312
VD,2017-01-05T20:20:00Z,47019
VD,2017-01-05T20:25:00Z,46638
VD,2017-01-05T20:30:00Z,46337
VD,2017-01-05T20:35:00Z,45959
VD,2017-01-05T20:40:00Z,45542
VD,2017-01-05T20:45:00Z,45325
VD,2017-01-05T20:50:00Z,44964
VD,2017-01-05T20:55:00Z,44575
VD,2017-01-05T21:00:00Z,44381
VD,2017-01-05T21:05:00Z,43891
VD,2017-01-05T21:10:00Z,43483
VD,2017-01-05T21:15:00Z,43155
VD,2017-01-05T21:20:00Z,42738
VD,2017-01-05T21:25:00Z,42331
VD,2017-01-05T21:30:00Z,41910
VD,2017-01-05T21:35:00Z,41418
VD,2017-01-05T21:40:00Z,41024
VD,2017-01-05T21:45:00Z,40580
VD,2017-01-05T21:50:00Z,40071
VD,2017-01-05T21:55:00Z,39720
VD,2017-01-05T22:00:00Z,39606
VD,2017-01-05T22:05:00Z,39119
VD,2017-01-05T22:10:00Z,38648
VD,2017-01-05T22:15:00Z,38160
VD,2017-01-05T22:20:00Z,37665
VD,2017-01-05T22:25:00Z,37269
VD,2017-01-05T22:30:00Z,37167
VD,2017-01-05T22:35:00Z,36783
VD,2017-01-05T22:40:00Z,36317
VD,2017-01-05T22:45:00Z,35821
VD,2017-01-05T22:50:00Z,35337
VD,2017-01-05T22:55:00Z,34935
VD,2017-01-05T23:00:00Z,34684
VD,2017-01-05T23:05:00Z,34280
VD,2017-01-05T23:10:00Z,33957
VD,2017-01-05T23:15:00Z,33654
VD,2017-01-05T23:20:00Z,33354
VD,2017-01-05T23:25:00Z,33042
VD,2017-01-05T23:30:00Z,32982
VD,2017-01-05T23:35:00Z,32819
VD,2017-01-05T23:40:00Z,32853
VD,2017-01-05T23:45:00Z,33020
VD,2017-01-05T23:50:00Z,32895
VD,2017-01-05T23:55:00Z,32981
VD,2017-01-06T00:00:00Z,33217
VD,2017-01-06T00:05:00Z,33319
VD,2017-01-06T00:10:00Z,33379
VD,2017-01-06T00:15:00Z,33419
VD,2017-01-06T00:20:00Z,33378
VD,2017-01-06T00:25:00Z,33533
VD,2017-01-06T00:30:00Z,33656
VD,2017-01-06T00:35:00Z,33776
VD,2017-01-06T00:40:00Z,33850
VD,2017-01-06T00:45:00Z,33911
VD,2017-01-06T00:50:00Z,33869
VD,2017-01-06T00:55:00Z,33730
VD,2017-01-06T01:00:00Z,33638
VD,2017-01-06T01:05:00Z,33397
VD,2017-01-06T01:10:00Z,33319
VD,2017-01-06T01:15:00Z,33223
VD,2017-01-06T01:20:00Z,33205
VD,2017-01-06T01:25:00Z,33059
VD,2017-01-06T01:30:00Z,33045
VD,2017-01-06T01:35:00Z,32950
VD,2017-01-06T01:40:00Z,32822
VD,2017-01-06T01:45:00Z,32708
VD,2017-01-06T01:50:00Z,32626
VD,2017-01-06T01:55:00Z,32533
VD,2017-01-06T02:00:00Z,32547
VD,2017-01-06T02:05:00Z,32502
VD,2017-01-06T02:10:00Z,32443
VD,2017-01-06T02:15:00Z,32420
VD,2017-01-06T02:20:00Z,32402
VD,2017-01-06T02:25:00Z,32338
VD,2017-01-06T02:30:00Z,32519
VD,2017-01-06T02:35:00Z,32524
VD,2017-01-06T02:40:00Z,32427
VD,2017-01-06T02:45:00Z,32350
VD,2017-01-06T02:50:00Z,32202
VD,2017-01-06T02:55:00Z,32188
VD,2017-01-06T03:00:00Z,32388
VD,2017-01-06T03:05:00Z,32280
VD,2017-01-06T03:10:00Z,32128
VD,2017-01-06T03:15:00Z,32049
VD,2017-01-06T03:20:00Z,31928
VD,2017-01-06T03:25:00Z,31812
VD,2017-01-06T03:30:00Z,31789
VD,2017-01-06T03:35:00Z,31728
VD,2017-01-06T03:40:00Z,31671
VD,2017-01-06T03:45:00Z,31545
VD,2017-01-06T03:50:00Z,31427
VD,2017-01-06T03:55:00Z,31410
VD,2017-01-06T04:00:00Z,31521
VD,2017-01-06T04:05:00Z,31555
VD,2017-01-06T04:10:00Z,31553
VD,2017-01-06T04:15:00Z,31527
VD,2017-01-06T04:20:00Z,31459
VD,2017-01-06T04:25:00Z,31416
VD,2017-01-06T04:30:00Z,31418
VD,2017-01-06T04:35:00Z,31483
VD,2017-01-06T04:40:00Z,31483
VD,2017-01-06T04:45:00Z,31462
VD,2017-01-06T04:50:00Z,31509
VD,2017-01-06T04:55:00Z,31629
VD,2017-01-06T05:00:00Z,31817
VD,2017-01-06T05:05:00Z,31967
VD,2017-01-06T05:10:00Z,31920
VD,2017-01-06T05:15:00Z,32001
VD,2017-01-06T05:20:00Z,32094
VD,2017-01-06T05:25:00Z,32122
VD,2017-01-06T05:30:00Z,32225
VD,2017-01-06T05:35:00Z,32357
VD,2017-01-06T05:40:00Z,32335
VD,2017-01-06T05:45:00Z,32391
VD,2017-01-06T05:50:00Z,32560
VD,2017-01-06T05:55:00Z,32627
VD,2017-01-06T06:00:00Z,33131
VD,2017-01-06T06:05:00Z,33631
VD,2017-01-06T06:10:00Z,34218
VD,2017-01-06T06:15:00Z,34670
VD,2017-01-06T06:20:00Z,35113
VD,2017-01-06T06:25:00Z,35531
VD,2017-01-06T06:30:00Z,36001
VD,2017-01-06T06:35:00Z,36638
VD,2017-01-06T06:40:00Z,37186
VD,2017-01-06T06:45:00Z,37713
VD,2017-01-06T06:50:00Z,38376
VD,2017-01-06T06:55:00Z,38999
VD,2017-01-06T07:00:00Z,39649
VD,2017-01-06T07:05:00Z,40593
VD,2017-01-06T07:10:00Z,41318
VD,2017-01-06T07:15:00Z,41776
VD,2017-01-06T07:20:00Z,42270
VD,2017-01-06T07:25:00Z,42604
VD,2017-01-06T07:30:00Z,42842
VD,2017-01-06T07:35:00Z,43229
VD,2017-01-06T07:40:00Z,43622
VD,2017-01-06T07:45:00Z,43810
VD,2017-01-06T07:50:00Z,44072
VD,2017-01-06T07:55:00Z,44309
VD,2017-01-06T08:00:00Z,44582
VD,2017-01-06T08:05:00Z,44990
VD,2017-01-06T08:10:00Z,45119
VD,2017-01-06T08:15:00Z,45151
VD,2017-01-06T08:20:00Z,45014
VD,2017-01-06T08:25:00Z,44972
VD,2017-01-06T08:30:00Z,44945
VD,2017-01-06T08:35:00Z,44978
VD,2017-01-06T08:40:00Z,45009
VD,2017-01-06T08:45:00Z,45015
VD,2017-01-06T08:50:00Z,45144
VD,2017-01-06T08:55:00Z,45176
VD,2017-01-06T09:00:00Z,45369
VD,2017-01-06T09:05:00Z,45639
VD,2017-01-06T09:10:00Z,45792
VD,2017-01-06T09:15:00Z,45849
VD,2017-01-06T09:20:00Z,45800
VD,2017-01-06T09:25:00Z,45837
VD,2017-01-06T09:30:00Z,45902
VD,2017-01-06T09:35:00Z,45902
VD,2017-01-06T09:40:00Z,45956
VD,2017-01-06T09:45:00Z,45948
VD,2017-01-06T09:50:00Z,45914
VD,2017-01-06T09:55:00Z,45913
VD,2017-01-06T10:00:00Z,45961
VD,2017-01-06T10:05:00Z,45964
VD,2017-01-06T10:10:00Z,45876
VD,2017-01-06T10:15:00Z,45906
VD,2017-01-06T10:20:00Z,45905
VD,2017-01-06T10:25:00Z,45974
VD,2017-01-06T10:30:00Z,46069
VD,2017-01-06T10:35:00Z,46058
VD,2017-01-06T10:40:00Z,46065
VD,2017-01-06T10:45:00Z,46067
VD,2017-01-06T10:50:00Z,46005
VD,2017-01-06T10:55:00Z,46038
VD,2017-01-06T11:00:00Z,46195
VD,2017-01-06T11:05:00Z,46270
VD,2017-01-06T11:10:00Z,46253
VD,2017-01-06T11:15:00Z,46258
VD,2017-01-06T11:20:00Z,46245
VD,2017-01-06T11:25:00Z,46280
VD,2017-01-06T11:30:00Z,46286
VD,2017-01-06T11:35:00Z,46311
VD,2017-01-06T11:40:00Z,46344
VD,2017-01-06T11:45:00Z,46378
VD,2017-01-06T11:50:00Z,46399
VD,2017-01-06T11:55:00Z,46411
VD,2017-01-06T12:00:00Z,46517
VD,2017-01-06T12:05:00Z,46554
VD,2017-01-06T12:10:00Z,46590
VD,2017-01-06T12:15:00Z,46668
VD,2017-01-06T12:20:00Z,46674
VD,2017-01-06T12:25:00Z,46717
VD,2017-01-06T12:30:00Z,46768
VD,2017-01-06T12:35:00Z,46744
VD,2017-01-06T12:40:00Z,46652
VD,2017-01-06T12:45:00Z,46615
VD,2017-01-06T12:50:00Z,46501
VD,2017-01-06T12:55:00Z,46365
VD,2017-01-06T13:00:00Z,46201
VD,2017-01-06T13:05:00Z,45976
VD,2017-01-06T13:10:00Z,45981
VD,2017-01-06T13:15:00Z,45950
VD,2017-01-06T13:20:00Z,45823
VD,2017-01-06T13:25:00Z,45756
VD,2017-01-06T13:30:00Z,45802
VD,2017-01-06T13:35:00Z,45834
VD,2017-01-06T13:40:00Z,45770
VD,2017-01-06T13:45:00Z,45750
VD,2017-01-06T13:50:00Z,45722
VD,2017-01-06T13:55:00Z,45615
VD,2017-01-06T14:00:00Z,45718
VD,2017-01-06T14:05:00Z,45855
VD,2017-01-06T14:10:00Z,45939
VD,2017-01-06T14:15:00Z,45936
VD,2017-01-06T14:20:00Z,45826
VD,2017-01-06T14:25:00Z,45733
VD,2017-01-06T14:30:00Z,45705
VD,2017-01-06T14:35:00Z,45602
VD,2017-01-06T14:40:00Z,45543
VD,2017-01-06T14:45:00Z,45533
VD,2017-01-06T14:50:00Z,45530
VD,2017-01-06T14:55:00Z,45600
VD,2017-01-06T15:00:00Z,45664
VD,2017-01-06T15:05:00Z,45620
VD,2017-01-06T15:10:00Z,45592
VD,2017-01-06T15:15:00Z,45626
VD,2017-01-06T15:20:00Z,45622
VD,2017-01-06T15:25:00Z,45725
VD,2017-01-06T15:30:00Z,45878
VD,2017-01-06T15:35:00Z,46075
VD,2017-01-06T15:40:00Z,46361
VD,2017-01-06T15:45:00Z,46705
VD,2017-01-06T15:50:00Z,46874
VD,2017-01-06T15:55:00Z,47009
VD,2017-01-06T16:00:00Z,47187
VD,2017-01-06T16:05:00Z,47392
VD,2017-01-06T16:10:00Z,47527
VD,2017-01-06T16:15:00Z,47858
VD,2017-01-06T16:20:00Z,48127
VD,2017-01-06T16:25:00Z,48398
VD,2017-01-06T16:30:00Z,48657
VD,2017-01-06T16:35:00Z,48899
VD,2017-01-06T16:40:00Z,49105
VD,2017-01-06T16:45:00Z,49228
VD,2017-01-06T16:50:00Z,49381
VD,2017-01-06T16:55:00Z,49520
VD,2017-01-06T17:00:00Z,49703
VD,2017-01-06T17:05:00Z,49787
VD,2017-01-06T17:10:00Z,49769
VD,2017-01-06T17:15:00Z,49883
VD,2017-01-06T17:20:00Z,49903
VD,2017-01-06T17:25:00Z,49831
VD,2017-01-06T17:30:00Z,49793
VD,2017-01-06T17:35:00Z,49718
VD,2017-01-06T17:40:00Z,49637
VD,2017-01-06T17:45:00Z,49522
VD,2017-01-06T17:50:00Z,49400
VD,2017-01-06T17:55:00Z,49274
VD,2017-01-06T18:00:00Z,49312
VD,2017-01-06T18:05:00Z,49276
VD,2017-01-06T18:10:00Z,49152
VD,2017-01-06T18:15:00Z,48954
VD,2017-01-06T18:20:00Z,48756
VD,2017-01-06T18:25:00Z,48540
VD,2017-01-06T18:30:00Z,48530
VD,2017-01-06T18:35:00Z,48452
VD,2017-01-06T18:40:00Z,48283
VD,2017-01-06T18:45:00Z,48062
VD,2017-01-06T18:50:00Z,47751
VD,2017-01-06T18:55:00Z,47506
VD,2017-01-06T19:00:00Z,47499
VD,2017-01-06T19:05:00Z,47508
VD,2017-01-06T19:10:00Z,47285
VD,2017-01-06T19:15:00Z,47033
VD,2017-01-06T19:20:00Z,46703
VD,2017-01-06T19:25:00Z,46514
VD,2017-01-06T19:30:00Z,46401
VD,2017-01-06T19:35:00Z,46188
VD,2017-01-06T19:40:00Z,46055
VD,2017-01-06T19:45:00Z,45768
VD,2017-01-06T19:50:00Z,45471
VD,2017-01-06T19:55:00Z,45536
VD,2017-01-06T20:00:00Z,45651
VD,2017-01-06T20:05:00Z,45315
VD,2017-01-06T20:10:00Z,45136
VD,2017-01-06T20:15:00Z,44916
VD,2017-01-06T20:20:00Z,44627
VD,2017-01-06T20:25:00Z,44312
VD,2017-01-06T20:30:00Z,43885
VD,2017-01-06T20:35:00Z,43500
VD,2017-01-06T20:40:00Z,43224
VD,2017-01-06T20:45:00Z,43080
VD,2017-01-06T20:50:00Z,42734
VD,2017-01-06T20:55:00Z,42500
VD,2017-01-06T21:00:00Z,42255
VD,2017-01-06T21:05:00Z,41803
VD,2017-01-06T21:10:00Z,41353
VD,2017-01-06T21:15:00Z,40995
VD,2017-01-06T21:20:00Z,40598
VD,2017-01-06T21:25:00Z,40211
VD,2017-01-06T21:30:00Z,39746
VD,2017-01-06T21:35:00Z,39360
VD,2017-01-06T21:40:00Z,39026
VD,2017-01-06T21:45:00Z,38782
VD,2017-01-06T21:50:00Z,38557
VD,2017-01-06T21:55:00Z,38299
VD,2017-01-06T22:00:00Z,38006
VD,2017-01-06T22:05:00Z,37586
VD,2017-01-06T22:10:00Z,37161
VD,2017-01-06T22:15:00Z,36708
VD,2017-01-06T22:20:00Z,36374
VD,2017-01-06T22:25:00Z,36096
VD,2017-01-06T22:30:00Z,36075
VD,2017-01-06T22:35:00Z,35828
VD,2017-01-06T22:40:00Z,35521
VD,2017-01-06T22:45:00Z,35248
VD,2017-01-06T22:50:00Z,34904
VD,2017-01-06T22:55:00Z,34503
VD,2017-01-06T23:00:00Z,34150
VD,2017-01-06T23:05:00Z,33786
VD,2017-01-06T23:10:00Z,33495
VD,2017-01-06T23:15:00Z,33239
VD,2017-01-06T23:20:00Z,33124
VD,2017-01-06T23:25:00Z,32950
VD,2017-01-06T23:30:00Z,33262
VD,2017-01-06T23:35:00Z,33499
VD,2017-01-06T23:40:00Z,33321
VD,2017-01-06T23:45:00Z,33147
VD,2017-01-06T23:50:00Z,32999
VD,2017-01-06T23:55:00Z,33123
VD,2017-01-07T00:00:00Z,33386
VD,2017-01-07T00:05:00Z,33336
VD,2017-01-07T00:10:00Z,33447
VD,2017-01-07T00:15:00Z,33496
VD,2017-01-07T00:20:00Z,33434
VD,2017-01-07T00:25:00Z,33290
VD,2017-01-07T00:30:00Z,33511
VD,2017-01-07T00:35:00Z,33626
VD,2017-01-07T00:40:00Z,33494
VD,2017-01-07T00:45:00Z,33522
VD,2017-01-07T00:50:00Z,33462
VD,2017-01-07T00:55:00Z,33294
VD,2017-01-07T01:00:00Z,33226
VD,2017-01-07T01:05:00Z,33058
VD,2017-01-07T01:10:00Z,32925
VD,2017-01-07T01:15:00Z,32789
VD,2017-01-07T01:20:00Z,32715
VD,2017-01-07T01:25:00Z,32714
VD,2017-01-07T01:30:00Z,32680
VD,2017-01-07T01:35:00Z,32646
VD,2017-01-07T01:40:00Z,32705
VD,2017-01-07T01:45:00Z,32639
VD,2017-01-07T01:50:00Z,32539
VD,2017-01-07T01:55:00Z,32446
VD,2017-01-07T02:00:00Z,32492
VD,2017-01-07T02:05:00Z,32452
VD,2017-01-07T02:10:00Z,32374
VD,2017-01-07T02:15:00Z,32307
VD,2017-01-07T02:20:00Z,32210
VD,2017-01-07T02:25:00Z,32115
VD,2017-01-07T02:30:00Z,32185
VD,2017-01-07T02:35:00Z,32199
VD,2017-01-07T02:40:00Z,32142
VD,2017-01-07T02:45:00Z,32038
VD,2017-01-07T02:50:00Z,31941
VD,2017-01-07T02:55:00Z,31853
VD,2017-01-07T03:00:00Z,31869
VD,2017-01-07T03:05:00Z,31822
VD,2017-01-07T03:10:00Z,31694
VD,2017-01-07T03:15:00Z,31545
VD,2017-01-07T03:20:00Z,31468
VD,2017-01-07T03:25:00Z,31316
VD,2017-01-07T03:30:00Z,31179
VD,2017-01-07T03:35:00Z,31060
VD,2017-01-07T03:40:00Z,30951
VD,2017-01-07T03:45:00Z,30804
VD,2017-01-07T03:50:00Z,30698
VD,2017-01-07T03:55:00Z,30590
VD,2017-01-07T04:00:00Z,30566
VD,2017-01-07T04:05:00Z,30578
VD,2017-01-07T04:10:00Z,30525
VD,2017-01-07T04:15:00Z,30459
VD,2017-01-07T04:20:00Z,30359
VD,2017-01-07T04:25:00Z,30258
VD,2017-01-07T04:30:00Z,30321
VD,2017-01-07T04:35:00Z,30231
VD,2017-01-07T04:40:00Z,30206
VD,2017-01-07T04:45:00Z,30185
VD,2017-01-07T04:50:00Z,30190
VD,2017-01-07T04:55:00Z,30186
VD,2017-01-07T05:00:00Z,30298
VD,2017-01-07T05:05:00Z,30343
VD,2017-01-07T05:10:00Z,30320
VD,2017-01-07T05:15:00Z,30285
VD,2017-01-07T05:20:00Z,30294
VD,2017-01-07T05:25:00Z,30251
VD,2017-01-07T05:30:00Z,30329
VD,2017-01-07T05:35:00Z,30438
VD,2017-01-07T05:40:00Z,30451
VD,2017-01-07T05:45:00Z,30450
VD,2017-01-07T05:50:00Z,30495
VD,2017-01-07T05:55:00Z,30655
VD,2017-01-07T06:00:00Z,30972
VD,2017-01-07T06:05:00Z,31145
VD,2017-01-07T06:10:00Z,31168
VD,2017-01-07T06:15:00Z,31110
VD,2017-01-07T06:20:00Z,31020
VD,2017-01-07T06:25:00Z,30913
VD,2017-01-07T06:30:00Z,30777
VD,2017-01-07T06:35:00Z,30742
VD,2017-01-07T06:40:00Z,30803
VD,2017-01-07T06:45:00Z,30975
VD,2017-01-07T06:50:00Z,31214
VD,2017-01-07T06:55:00Z,31475
VD,2017-01-07T07:00:00Z,31848
VD,2017-01-07T07:05:00Z,32109
VD,2017-01-07T07:10:00Z,32367
VD,2017-01-07T07:15:00Z,32575
VD,2017-01-07T07:20:00Z,32830
VD,2017-01-07T07:25:00Z,32974
VD,2017-01-07T07:30:00Z,33047
VD,2017-01-07T07:35:00Z,33245
VD,2017-01-07T07:40:00Z,33460
VD,2017-01-07T07:45:00Z,33728
VD,2017-01-07T07:50:00Z,33956
VD,2017-01-07T07:55:00Z,34277
VD,2017-01-07T08:00:00Z,34599
VD,2017-01-07T08:05:00Z,35049
VD,2017-01-07T08:10:00Z,35328
VD,2017-01-07T08:15:00Z,35594
VD,2017-01-07T08:20:00Z,35905
VD,2017-01-07T08:25:00Z,36238
VD,2017-01-07T08:30:00Z,36643
VD,2017-01-07T08:35:00Z,36947
VD,2017-01-07T08:40:00Z,37207
VD,2017-01-07T08:45:00Z,37502
VD,2017-01-07T08:50:00Z,37767
VD,2017-01-07T08:55:00Z,38118
VD,2017-01-07T09:00:00Z,38487
VD,2017-01-07T09:05:00Z,38795
VD,2017-01-07T09:10:00Z,38996
VD,2017-01-07T09:15:00Z,39157
VD,2017-01-07T09:20:00Z,39316
VD,2017-01-07T09:25:00Z,39373
VD,2017-01-07T09:30:00Z,39508
VD,2017-01-07T09:35:00Z,39503
VD,2017-01-07T09:40:00Z,39536
VD,2017-01-07T09:45:00Z,39686
VD,2017-01-07T09:50:00Z,39808
VD,2017-01-07T09:55:00Z,39938
VD,2017-01-07T10:00:00Z,40129
VD,2017-01-07T10:05:00Z,40251
VD,2017-01-07T10:10:00Z,40366
VD,2017-01-07T10:15:00Z,40465
VD,2017-01-07T10:20:00Z,40515
VD,2017-01-07T10:25:00Z,40530
VD,2017-01-07T10:30:00Z,40630
VD,2017-01-07T10:35:00Z,40654
VD,2017-01-07T10:40:00Z,40676
VD,2017-01-07T10:45:00Z,40664
VD,2017-01-07T10:50:00Z,40741
VD,2017-01-07T10:55:00Z,40750
VD,2017-01-07T11:00:00Z,40827
VD,2017-01-07T11:05:00Z,40915
VD,2017-01-07T11:10:00Z,40907
VD,2017-01-07T11:15:00Z,40971
VD,2017-01-07T11:20:00Z,41062
VD,2017-01-07T11:25:00Z,41174
VD,2017-01-07T11:30:00Z,41370
VD,2017-01-07T11:35:00Z,41440
VD,2017-01-07T11:40:00Z,41409
VD,2017-01-07T11:45:00Z,41406
VD,2017-01-07T11:50:00Z,41392
VD,2017-01-07T11:55:00Z,41403
VD,2017-01-07T12:00:00Z,41392
VD,2017-01-07T12:05:00Z,41409
VD,2017-01-07T12:10:00Z,41400
VD,2017-01-07T12:15:00Z,41389
VD,2017-01-07T12:20:00Z,41409
VD,2017-01-07T12:25:00Z,41405
VD,2017-01-07T12:30:00Z,41471
VD,2017-01-07T12:35:00Z,41451
VD,2017-01-07T12:40:00Z,41407
VD,2017-01-07T12:45:00Z,41349
VD,2017-01-07T12:50:00Z,41298
VD,2017-01-07T12:55:00Z,41250
VD,2017-01-07T13:00:00Z,40995
VD,2017-01-07T13:05:00Z,40815
VD,2017-01-07T13:10:00Z,40765
VD,2017-01-07T13:15:00Z,40772
VD,2017-01-07T13:20:00Z,40743
VD,2017-01-07T13:25:00Z,40657
VD,2017-01-07T13:30:00Z,40609
VD,2017-01-07T13:35:00Z,40540
VD,2017-01-07T13:40:00Z,40468
VD,2017-01-07T13:45:00Z,40415
VD,2017-01-07T13:50:00Z,40356
VD,2017-01-07T13:55:00Z,40317
VD,2017-01-07T14:00:00Z,40226
VD,2017-01-07T14:05:00Z,40176
VD,2017-01-07T14:10:00Z,40127
VD,2017-01-07T14:15:00Z,40069
VD,2017-01-07T14:20:00Z,40015
VD,2017-01-07T14:25:00Z,39940
VD,2017-01-07T14:30:00Z,39928
VD,2017-01-07T14:35:00Z,39946
VD,2017-01-07T14:40:00Z,39937
VD,2017-01-07T14:45:00Z,39948
VD,2017-01-07T14:50:00Z,39957
VD,2017-01-07T14:55:00Z,40002
VD,2017-01-07T15:00:00Z,40209
VD,2017-01-07T15:05:00Z,40236
VD,2017-01-07T15:10:00Z,40185
VD,2017-01-07T15:15:00Z,40271
VD,2017-01-07T15:20:00Z,40419
VD,2017-01-07T15:25:00Z,40428
VD,2017-01-07T15:30:00Z,40588
VD,2017-01-07T15:35:00Z,40705
VD,2017-01-07T15:40:00Z,40849
VD,2017-01-07T15:45:00Z,41065
VD,2017-01-07T15:50:00Z,41139
VD,2017-01-07T15:55:00Z,40905
VD,2017-01-07T16:00:00Z,41225
VD,2017-01-07T16:05:00Z,41571
VD,2017-01-07T16:10:00Z,41829
VD,2017-01-07T16:15:00Z,42291
VD,2017-01-07T16:20:00Z,42798
VD,2017-01-07T16:25:00Z,43159
VD,2017-01-07T16:30:00Z,43730
VD,2017-01-07T16:35:00Z,44093
VD,2017-01-07T16:40:00Z,44773
VD,2017-01-07T16:45:00Z,45202
VD,2017-01-07T16:50:00Z,44838
VD,2017-01-07T16:55:00Z,44854
VD,2017-01-07T17:00:00Z,45023
VD,2017-01-07T17:05:00Z,45068
VD,2017-01-07T17:10:00Z,45091
VD,2017-01-07T17:15:00Z,45200
VD,2017-01-07T17:20:00Z,45342
VD,2017-01-07T17:25:00Z,45428
VD,2017-01-07T17:30:00Z,45445
VD,2017-01-07T17:35:00Z,45452
VD,2017-01-07T17:40:00Z,45431
VD,2017-01-07T17:45:00Z,45400
VD,2017-01-07T17:50:00Z,45299
VD,2017-01-07T17:55:00Z,45168
VD,2017-01-07T18:00:00Z,45065
VD,2017-01-07T18:05:00Z,44985
VD,2017-01-07T18:10:00Z,44844
VD,2017-01-07T18:15:00Z,44657
VD,2017-01-07T18:20:00Z,44527
VD,2017-01-07T18:25:00Z,44348
VD,2017-01-07T18:30:00Z,44319
VD,2017-01-07T18:35:00Z,44175
VD,2017-01-07T18:40:00Z,44038
VD,2017-01-07T18:45:00Z,43934
VD,2017-01-07T18:50:00Z,43836
VD,2017-01-07T18:55:00Z,43672
VD,2017-01-07T19:00:00Z,43585
VD,2017-01-07T19:05:00Z,43723
VD,2017-01-07T19:10:00Z,43454
VD,2017-01-07T19:15:00Z,43194
VD,2017-01-07T19:20:00Z,42911
VD,2017-01-07T19:25:00Z,42694
VD,2017-01-07T19:30:00Z,42415
VD,2017-01-07T19:35:00Z,42021
VD,2017-01-07T19:40:00Z,41610
VD,2017-01-07T19:45:00Z,41383
VD,2017-01-07T19:50:00Z,41071
VD,2017-01-07T19:55:00Z,40853
VD,2017-01-07T20:00:00Z,40898
VD,2017-01-07T20:05:00Z,40893
VD,2017-01-07T20:10:00Z,40693
VD,2017-01-07T20:15:00Z,40526
VD,2017-01-07T20:20:00Z,40296
VD,2017-01-07T20:25:00Z,40055
VD,2017-01-07T20:30:00Z,39819
VD,2017-01-07T20:35:00Z,39584
VD,2017-01-07T20:40:00Z,39242
VD,2017-01-07T20:45:00Z,38953
VD,2017-01-07T20:50:00Z,38681
VD,2017-01-07T20:55:00Z,38325
VD,2017-01-07T21:00:00Z,38278
VD,2017-01-07T21:05:00Z,38088
VD,2017-01-07T21:10:00Z,37717
VD,2017-01-07T21:15:00Z,37616
VD,2017-01-07T21:20:00Z,37342
VD,2017-01-07T21:25:00Z,37044
VD,2017-01-07T21:30:00Z,36839
VD,2017-01-07T21:35:00Z,36613
VD,2017-01-07T21:40:00Z,36345
VD,2017-01-07T21:45:00Z,36132
VD,2017-01-07T21:50:00Z,35909
VD,2017-01-07T21:55:00Z,35695
VD,2017-01-07T22:00:00Z,35419
